hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Unclear,Unclear,Unclear,Unclear Seniority,France,2024-02-23,-0.00746719179302945,-0.6425403235784757
Hourly,Unclear,Some High School,Unclear Seniority,United States,2024-02-14,-0.995020064468958,-0.9083365794505821
Unclear,Unclear,High School,Unclear Seniority,United States,2024-02-19,-0.8472021702657349,-0.530626110579694
Full-Time,true,Bachelors,Unclear Seniority,United States,2024-02-28,0.09348577226159747,0.2219969718371127
Full-Time,true,Doctorate,Unclear Seniority,United States,2023-12-28,0.7970895410650648,0.9662264882790108
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-01-24,0.24397590878850628,0.19681627391238682
Unclear,Unclear,Unclear,Manager,,2024-03-17,0.9300895593452735,-0.050779933070792774
Full-Time,Unclear,Unclear,Manager,India,2024-01-18,-0.00368253336406508,1.9252473580188205
Full-Time,Unclear,Unclear,Manager,United States,2024-01-29,0.12233765098215377,0.05692350766390974
Unclear,Unclear,Masters,Unclear Seniority,United States,2024-01-22,0.15501582611007073,0.6862311166326839
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-04,-0.07582341830059793,0.36468759341055934
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-15,-0.07582341830059793,-0.4984507743425443
Unclear,Unclear,Unclear,Manager,,2024-03-07,0.9300895593452735,-0.050779933070792774
Full-Time,Unclear,Bachelors,Junior IC,India,2024-01-08,-0.6139632026357663,-0.80519364289558
Full-Time,Unclear,Unclear,Unclear Seniority,Canada,2024-03-11,-0.6229697695557468,0.3367090401608639
Full-Time,Unclear,High School,Unclear Seniority,United States,2024-03-11,-0.8468437669078466,-0.7964223664518004
Unclear,Unclear,Associates,Unclear Seniority,United States,2024-02-26,-0.17950446553920577,-0.050779933070792774
Full-Time,Unclear,Bachelors,IC,United States,2024-02-16,-0.05993670109270639,0.7563873389062952
Part-Time,Unclear,High School,Unclear Seniority,United States,2024-01-06,-0.9137027807585573,-0.8736431734209599
Full-Time,Unclear,Unclear,Manager,United States,2024-03-27,0.12233765098215377,-0.866368749576039
Unclear,Unclear,Unclear,Unclear Seniority,United States,2024-02-02,0.06996487757964275,-1.2105049545472926
Full-Time,false,Unclear,Unclear Seniority,United Kingdom,2024-03-19,-0.945982743428135,-1.0045828026295345
Full-Time,Unclear,Unclear,Senior IC,United States,2024-01-19,0.4376022631939808,1.1218571907304415
