hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-08,0.24397590878850628,-0.5784836986942341
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-04-18,-0.9137027807585573,-1.047458054874158
Unclear,true,Unclear,IC,United States,2023-04-14,0.2971164810909545,0.986035088453425
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-06-02,-0.07582341830059793,0.18375849674996456
Full-Time,true,Unclear,Unclear Seniority,United States,2023-05-05,0.4191554814381107,0.5968117914883798
Full-Time,true,Bachelors,Manager,United States,2023-05-09,0.380358886389715,0.38631347782361053
Part-Time,Unclear,Some High School,Unclear Seniority,,2023-05-25,-0.35706741610175075,-0.9521380637806776
Unclear,Unclear,Unclear,Unclear Seniority,Uganda,2023-04-21,-0.00746719179302945,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-05,-0.8197955388977547,0.021730398556230022
Full-Time,Unclear,Unclear,Senior IC,India,2023-04-28,-0.2836435453059732,-0.3756268709821255
Full-Time,true,Unclear,Unclear Seniority,United States,2023-02-23,0.4191554814381107,0.9383750929066849
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-17,0.4020596103647615,-0.29999045804944874
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-25,-0.498472432882485,-0.45170811053990517
Unclear,Unclear,Unclear,Unclear Seniority,,2023-04-03,-0.4487213911302157,0.4697184700304059
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-17,0.24397590878850628,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-08,-0.07582341830059793,-0.26106812835294424
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-01-31,-0.03814437915526171,-0.3325581216730546
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-05-22,0.09348577226159747,0.8589417669954511
Full-Time,Unclear,Bachelors,Unclear Seniority,,2023-05-24,-0.06518596782227044,0.2903580201228402
Full-Time,false,Unclear,Unclear Seniority,United States,2023-04-10,0.14906280658454432,-0.9521380637806776
Full-Time,Unclear,Bachelors,Manager,,2023-05-17,0.48885008940162794,0.021730398556230022
Unclear,Unclear,Bachelors,Unclear Seniority,,2023-05-26,0.3082159772667634,-0.4046200349397258
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-17,0.4020596103647615,-0.11808814171272355
Unclear,Unclear,Unclear,Unclear Seniority,Canada,2023-04-13,-0.2506832984815789,-0.9953497930763887
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-03-31,0.24397590878850628,0.7874517736753408
Full-Time,Unclear,Doctorate,Senior IC,United States,2023-03-22,0.8622025212485231,0.9224884277244381
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-12,0.4020596103647615,0.46177513743928256
Intern,Unclear,Unclear,IC,United States,2023-04-27,0.20457580033236022,-0.4996858393902903
Gig,Unclear,Unclear,Manager,,2023-06-01,0.8727521590529166,-0.8838254034970165
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-11,0.4020596103647615,0.07294900710379353
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-16,0.24397590878850628,-0.8479692001806857
Part-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-01,-0.9268864555756788,-0.9292612659182422
Full-Time,Unclear,High School,Manager,United States,2023-05-18,-0.7223608559725008,-0.7970842116019493
Full-Time,true,Bachelors,IC,United States,2023-05-16,0.15066238276157196,0.1440418337943477
Full-Time,Unclear,Unclear,Staff IC,United States,2023-04-11,1.0323705659496922,2.590588271860346
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-18,-0.8197955388977547,-0.3802181172197948
Full-Time,false,Unclear,Unclear Seniority,United States,2023-04-10,0.14906280658454432,0.10432517083873084
Unclear,Unclear,Unclear,Senior IC,,2023-05-04,-0.17667986764394367,0.021730398556230022
Full-Time,Unclear,Doctorate,Director,United States,2023-04-21,1.5157589791379629,2.0424983230728335
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-23,-0.9137027807585573,0.021730398556230022
Full-Time,Unclear,Some High School,Manager,United States,2023-05-23,-0.7312816152709701,-0.7297247512292232
Unclear,true,Bachelors,Unclear Seniority,United States,2023-03-01,0.324531421762154,-0.9521380637806776
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-31,0.853143746773787,-0.8885914030516906
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-25,0.24397590878850628,-1.365191358519093
Unclear,true,Unclear,Unclear Seniority,United States,2023-04-13,0.9373660026560691,2.140995647202763
Unclear,Unclear,Unclear,Unclear Seniority,India,2023-04-10,0.054764280364189205,0.021730398556230022
Unclear,true,Bachelors,Senior IC,Bolivia,2023-05-08,0.16264062544642627,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-04-04,0.4401317614849217,2.5349849437224825
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-17,0.24397590878850628,0.6849827832498493
Full-Time,Unclear,Bachelors,IC,United States,2023-05-23,-0.05993670109270639,-0.5157313712243595
Full-Time,Unclear,Unclear,Unclear Seniority,,2023-05-30,-0.224372256775447,-0.4119914475842883
Unclear,true,Unclear,Unclear Seniority,United States,2023-04-04,0.9373660026560691,0.26033222292839386
Full-Time,Unclear,Unclear,Manager,Canada,2023-05-25,-0.4547725135616484,-1.1427780459676384
Full-Time,true,Bachelors,IC,United States,2023-05-22,0.15066238276157196,-0.05454148098373659
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-05-24,-0.03814437915526171,0.021730398556230022
Student,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-06,-0.31055777215419517,0.021730398556230022
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-23,0.4020596103647615,1.7407152312708742
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-02-16,0.24397590878850628,1.9725969962709478
Full-Time,Unclear,Some High School,IC,United States,2023-02-21,-0.5150916296583169,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-04-07,0.4401317614849217,0.722951913035419
Full-Time,Unclear,Bachelors,Junior IC,Czech Republic,2023-04-24,-0.6270609830206796,-0.5708580994067557
Hourly,Unclear,Unclear,Unclear Seniority,United States,2023-05-11,-0.4526310132788235,-0.2848981261263144
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-25,-0.07582341830059793,0.2571548898919445
Full-Time,Unclear,Bachelors,IC,United States,2023-06-01,-0.05993670109270639,-0.12920880734029627
Temp,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.926563611612726,-1.028394056655462
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.9137027807585573,-0.9457833977077789
Contract,Unclear,Masters,Staff IC,United States,2023-04-27,0.9855893379716507,2.4476082852201255
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-05-16,0.09348577226159747,-0.21340813280620402
Contract,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-02-28,-0.3789344287888077,0.46177513743928256
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-22,-0.07582341830059793,0.10191039773102933
Contract,Unclear,Bachelors,Senior IC,United States,2023-05-16,0.40311983995198625,2.176899510514641
Contract,Unclear,Bachelors,Unclear Seniority,United States,2023-03-28,0.1953811240990202,-1.160571110971755
Part-Time,false,Unclear,Intern,Hungary,2023-03-02,-0.20039602068368317,-0.43359731223214387
Full-Time,true,Unclear,IC,United Kingdom,2023-05-16,-1.3660718437498216,-0.76944141418484
Full-Time,Unclear,Unclear,IC,Colombia,2023-04-24,-0.4623783213782729,0.021730398556230022
Contract,Unclear,Unclear,Unclear Seniority,United States,2023-02-15,-0.13818938905783557,-0.6153407619170466
Gig,Unclear,Unclear,IC,Canada,2023-03-22,-0.4522710510282523,-0.301420257915851
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-04-05,-0.18245599545948576,-1.1507213785587618
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-04-28,0.09348577226159747,1.8915750038414894
Part-Time,false,Unclear,Chief,Brazil,2023-04-10,-0.11345358700365563,0.021730398556230022
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-23,0.24397590878850628,0.3346818159813086
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-31,-0.07582341830059793,-0.7614980815937167
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-26,-0.07582341830059793,-1.5184976775277739
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-24,-0.8197955388977547,-0.8885914030516906
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-04-26,0.06996487757964275,-0.9623055294973154
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-05-05,0.06996487757964275,0.2234751597055814
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-10,0.24397590878850628,0.08526117262003474
Full-Time,Unclear,Bachelors,Unclear Seniority,Venezuela,2023-04-26,-0.10748940355412806,0.1996451619322113
Full-Time,Unclear,No Education Requirement,Senior IC,United States,2023-05-19,0.23613900285968722,0.5014918003948994
Full-Time,Unclear,Unclear,Manager,United States,2023-04-14,0.12233765098215377,0.06460850788311398
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-0.896217002339169
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-03-17,0.4401317614849217,0.7795084410842174
Unclear,Unclear,Unclear,Senior IC,United States,2023-05-18,0.6987648905759417,0.1440418337943477
Full-Time,Unclear,Unclear,Manager,United States,2023-05-22,0.12233765098215377,-0.7773847467759634
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-03-06,-0.07582341830059793,-0.8631727387600958
Unclear,Unclear,Some High School,IC,United States,2023-05-09,-1.14197785768305,-0.43359731223214387
Full-Time,Unclear,Unclear,Senior IC,Australia,2023-03-16,-0.0048611924416181555,0.46177513743928256
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-03,0.4020596103647615,0.06460850788311398
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-05-01,0.06996487757964275,0.021730398556230022
Unclear,true,Bachelors,Senior IC,United States,2023-05-18,0.9295299343711564,-0.411006474342989
Full-Time,true,Unclear,IC,Austria,2023-04-19,-1.0415233450141286,-0.3325581216730546
Full-Time,Unclear,Bachelors,Senior Manager,United States,2023-04-27,0.6940455821981663,2.590588271860346
Full-Time,false,Unclear,Unclear Seniority,Romania,2023-05-11,-0.2632291327563458,-0.23533173075770453
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-16,0.853143746773787,1.6135583631521713
Full-Time,Unclear,Vocational,Manager,United States,2023-04-25,-0.08105707750382432,0.3692353127526953
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-12,0.4020596103647615,0.8589417669954511
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-05-09,0.09348577226159747,1.2529310635151703
Full-Time,false,High School,Director,United States,2023-05-22,-0.21679011428666667,-0.6900080882736063
Unclear,true,Unclear,Senior IC,United States,2023-01-09,1.0675218546388578,1.4229183809652104
Full-Time,Unclear,Unclear,Unclear Seniority,Italy,2023-03-07,-0.45812778088287404,-0.1339748068949703
Full-Time,Unclear,Unclear,Senior IC,United States,2023-02-07,0.4376022631939808,2.844774914776294
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-04-18,-0.45371502158140514,-0.896217002339169
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-23,-0.9137027807585573,-0.9953497930763887
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-01-25,0.853143746773787,1.494408374285321
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-08,0.4401317614849217,0.2552484900700749
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-12,-0.07582341830059793,-0.6992859007400384
Unclear,true,Unclear,Senior IC,United States,2023-02-28,1.0675218546388578,1.1369584076847692
Temp,Unclear,High School,IC,United States,2023-05-19,-0.6748011057880027,-0.8885914030516906
Full-Time,true,Unclear,Unclear Seniority,United States,2023-05-16,0.4191554814381107,-0.29728972496846684
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-05,0.24397590878850628,0.7874517736753408
Full-Time,Unclear,Unclear,Staff IC,United States,2023-02-07,1.0323705659496922,1.176675070640386
Full-Time,true,Bachelors,Unclear Seniority,United States,2023-05-26,0.09348577226159747,-1.3428388206076718
Full-Time,Unclear,Unclear,IC,United States,2023-01-23,0.28533417927153853,-0.34050145426417794
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-01-12,-0.07582341830059793,0.6690961180676025
Full-Time,Unclear,Unclear,Manager,United States,2023-01-18,0.12233765098215377,1.2719950617338665
Full-Time,true,Unclear,Manager,United States,2023-05-08,0.350076857992062,0.46177513743928256
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.9137027807585573,-0.9953497930763887
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-04-22,-0.45371502158140514,-0.491424773495522
Full-Time,true,Unclear,Unclear Seniority,India,2023-03-08,-0.17490944343303624,4.84590692112764
Full-Time,true,Bachelors,Senior IC,Macao,2023-05-03,-0.3168179400871345,0.6365284544439967
Unclear,false,Bachelors,Unclear Seniority,United States,2023-05-23,0.23967543019012902,0.7795084410842174
Full-Time,Unclear,High School,Manager,United States,2023-04-26,-0.7223608559725008,-0.8488747400960737
Unclear,Unclear,Unclear,Unclear Seniority,Canada,2023-05-16,-0.2506832984815789,-0.9127391341287057
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.8468437669078466,-1.0315713896919112
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-13,-0.07582341830059793,-0.27585861363761593
Full-Time,true,Unclear,Unclear Seniority,United States,2023-03-20,0.4191554814381107,0.323052777067904
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-25,-0.498472432882485,-0.45170811053990517
Full-Time,Unclear,Bachelors,Manager,United States,2023-03-29,0.4020596103647615,-0.2531247957618209
Full-Time,Unclear,Bachelors,Unclear Seniority,,2023-04-22,-0.06518596782227044,0.2234751597055814
Trainee,Unclear,Unclear,Manager,,2023-05-10,0.8727521590529166,-0.06248481357485996
Unclear,Unclear,Unclear,Manager,United States,2023-05-02,0.9806524040689837,1.5341250372409376
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-01,0.4020596103647615,1.4117977153376378
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-26,-0.18245599545948576,-0.8930873292982664
Full-Time,Unclear,Bachelors,Junior IC,Uganda,2023-04-24,-0.6270609830206796,-0.5708580994067557
Unclear,Unclear,Bachelors,IC,United States,2023-01-19,-0.16758737617286013,-0.022768150619243102
Full-Time,true,Unclear,IC,United States,2023-04-20,0.15466607020627582,0.021730398556230022
Full-Time,true,Bachelors,Manager,United States,2023-05-12,0.380358886389715,0.7397917781286005
Unclear,Unclear,Bachelors,Unclear Seniority,China,2023-05-19,0.17060639465162128,0.021730398556230022
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-02-17,-0.45371502158140514,2.113988316392944
Full-Time,false,Unclear,Unclear Seniority,United States,2023-04-28,0.14906280658454432,-0.013236151509895057
Full-Time,true,Bachelors,Senior IC,United States,2023-05-08,0.5487991349210541,0.9701484232711783
Full-Time,Unclear,Unclear,Manager,United States,2023-03-30,0.12233765098215377,0.8589417669954511
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-24,-0.8468437669078466,-0.9292612659182422
Full-Time,false,Unclear,Unclear Seniority,,2023-02-24,-0.15992202918182583,-0.43359731223214387
Unclear,Unclear,Unclear,Senior IC,United States,2023-03-22,0.6987648905759417,1.3752583854184703
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-18,0.24397590878850628,1.2418103978875976
Part-Time,Unclear,Unclear,IC,United States,2023-04-05,-0.8918829737997676,0.021730398556230022
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-30,0.853143746773787,1.089695578767585
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-25,-0.07582341830059793,-0.22929479798845076
Hourly,Unclear,Bachelors,Unclear Seniority,United States,2023-01-09,-0.5319594247617437,-0.6312274270992934
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2023-05-11,-0.45371502158140514,-1.5081713451593135
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-03-09,-0.03814437915526171,0.6071381238568403
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-19,-0.8468437669078466,-0.6649071572856564
Full-Time,Unclear,Associates,IC,United States,2023-04-28,-0.0882927079494736,-0.6929947813278686
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-01-09,-0.8468437669078466,-0.9521380637806776
Full-Time,Unclear,Unclear,Senior IC,Canada,2023-04-05,-0.4576885754143632,-0.8631727387600958
Full-Time,Unclear,Bachelors,IC,United States,2023-05-25,-0.05993670109270639,-1.2952900317172071
Full-Time,Unclear,Unclear,Intern,United States,2023-05-24,-0.5657996401627772,-0.3325581216730546
Temp,Unclear,Doctorate,Unclear Seniority,United States,2023-05-15,-0.43553434919421247,0.04395584314619322
Full-Time,true,Bachelors,IC,United States,2023-03-27,0.15066238276157196,1.6532750261077882
Full-Time,Unclear,Unclear,Manager,United States,2023-04-18,0.12233765098215377,0.7364396917751465
Full-Time,false,Bachelors,Senior IC,India,2023-02-15,-0.2723840242698349,0.021730398556230022
Full-Time,Unclear,Bachelors,Manager,United States,2023-04-20,0.4020596103647615,0.7842744406388914
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-02-07,0.24397590878850628,0.7278767792419155
Unclear,Unclear,Bachelors,IC,United States,2023-05-23,-0.16758737617286013,0.032835177518620494
Full-Time,false,Unclear,Unclear Seniority,India,2023-03-27,-0.04944366014009566,0.021730398556230022
Full-Time,true,Unclear,Unclear Seniority,Argentina,2023-05-02,-0.1721026260606628,0.021730398556230022
Unclear,Unclear,Bachelors,Manager,,2023-05-27,0.7043758907616435,-0.5035780723599408
Full-Time,Unclear,Vocational,Unclear Seniority,United States,2023-05-30,-0.05419711514393182,-0.7535547490025932
Full-Time,true,Bachelors,Senior IC,,2023-04-18,0.07483326599039256,0.6047551240795033
Full-Time,Unclear,Doctorate,Manager,United States,2023-04-10,0.6624072536978395,0.46177513743928256
Full-Time,Unclear,Unclear,Senior IC,United Kingdom,2023-05-09,-0.6531176460503587,-0.8727047378694438
Full-Time,Unclear,High School,Senior IC,Cuba,2023-05-25,-0.35772824816154,-0.8250447423227036
Full-Time,Unclear,Vocational,Unclear Seniority,United States,2023-05-17,-0.05419711514393182,-0.5819787650343284
Unclear,Unclear,Bachelors,Senior IC,China,2023-04-26,0.16047060183403228,0.021730398556230022
Unclear,Unclear,High School,Unclear Seniority,United States,2023-03-30,-0.8472021702657349,-0.7957656183918228
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-05-03,0.06996487757964275,-0.4996858393902903
Full-Time,Unclear,Doctorate,Staff IC,United States,2023-05-22,1.4577801829096468,1.176675070640386
Full-Time,Unclear,Doctorate,Unclear Seniority,,2023-01-04,0.014347867873636929,1.0178084188179186
Full-Time,true,Doctorate,Unclear Seniority,United States,2023-01-08,0.7970895410650648,1.0178084188179186
Full-Time,Unclear,Unclear,Intern,United States,2023-05-31,-0.5657996401627772,0.021730398556230022
Intern,Unclear,High School,Intern,United States,2023-04-18,-0.6722451322037557,-0.7614980815937167
Full-Time,true,Unclear,Unclear Seniority,Canada,2023-06-02,0.043033466020587524,0.024891844927497124
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-04,-0.07582341830059793,0.9383750929066849
Unclear,Unclear,Bachelors,Manager,,2023-04-26,0.7043758907616435,0.021730398556230022
Unclear,Unclear,Masters,Unclear Seniority,,2023-06-01,-0.24288802350940297,-0.8409314075049503
Unclear,true,Unclear,Senior IC,United States,2023-03-15,1.0675218546388578,0.7000751151729837
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-09,0.853143746773787,1.5261817046498143
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.8468437669078466,-0.896217002339169
Unclear,Unclear,Unclear,Unclear Seniority,Canada,2023-05-30,-0.2506832984815789,-1.1427780459676384
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-10,-0.07582341830059793,-0.1895781350328339
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-05-16,-0.03814437915526171,-0.45170811053990517
Unclear,Unclear,Bachelors,Senior IC,United States,2023-04-28,0.7305817280988962,0.021730398556230022
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-15,0.4401317614849217,0.8192251040398343
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-17,-0.498472432882485,-0.45170811053990517
Temp,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.926563611612726,-0.9292612659182422
Full-Time,Unclear,High School,Manager,United States,2023-05-19,-0.7223608559725008,-0.896217002339169
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-24,-0.8468437669078466,-1.0156847245096645
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-25,-0.8468437669078466,-0.8631727387600958
Hourly,Unclear,Unclear,Unclear Seniority,United States,2023-05-01,-0.4526310132788235,-1.0315713896919112
Unclear,true,Bachelors,Unclear Seniority,United States,2023-05-14,0.324531421762154,-0.03865481580148985
Full-Time,false,Bachelors,Unclear Seniority,United States,2023-05-17,-0.01981310386197188,-0.9521380637806776
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-04-05,-0.8197955388977547,0.7477351107197239
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-01-17,0.24397590878850628,0.8986584299510679
Unclear,Unclear,Unclear,Senior IC,China,2023-06-01,-0.27429918251360996,0.021730398556230022
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-26,-0.9137027807585573,-0.7970842116019493
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-06-02,-0.07582341830059793,-0.21340813280620402
Full-Time,Unclear,High School,Junior IC,United States,2023-05-24,-0.5619653257891613,-0.5231981038600155
Unclear,Unclear,Bachelors,Director,,2023-03-06,0.6480213778572349,0.021730398556230022
Hourly,Unclear,Unclear,Unclear Seniority,United States,2023-05-18,-0.4526310132788235,-1.0315713896919112
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-02-20,0.06996487757964275,-0.9276090527392886
Intern,Unclear,Unclear,Intern,United States,2023-02-21,-0.579196344091002,-0.7438956565717872
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-30,0.24397590878850628,-0.4596514431310285
Full-Time,Unclear,Bachelors,IC,United States,2023-05-02,-0.05993670109270639,0.3473593747967415
Full-Time,false,Bachelors,Staff IC,United States,2023-04-12,0.8874571571525177,0.3108518182079385
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-29,-0.8468437669078466,-0.9292612659182422
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-15,0.24397590878850628,-0.16574813725946377
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-11,0.24397590878850628,0.005827846708801034
Full-Time,Unclear,Bachelors,Staff IC,,2023-04-26,0.2588375047683496,-0.4060180614757635
Full-Time,Unclear,Unclear,Unclear Seniority,Austria,2023-05-15,-0.8513551624101893,-0.7996260780311089
Commission,Unclear,Unclear,Unclear Seniority,Austria,2023-05-22,-0.6969506174613055,-1.5081713451593135
Full-Time,Unclear,Bachelors,Manager,Canada,2023-05-23,-0.07216144050814233,-0.04697942835698714
Unclear,true,Unclear,Manager,United States,2023-05-25,0.9640506265562007,0.8605304335136758
Full-Time,Unclear,High School,Manager,United States,2023-05-26,-0.7223608559725008,-0.9292612659182422
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-31,-0.8468437669078466,-0.8235196224652079
Full-Time,Unclear,Bachelors,Manager,United States,2023-04-20,0.4020596103647615,0.18375849674996456
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-31,0.4020596103647615,1.9725969962709478
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-03-13,0.24397590878850628,-0.24041546361602348
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-22,-0.9137027807585573,-0.983911394145171
Full-Time,Unclear,Unclear,Unclear Seniority,Netherlands,2023-02-24,-0.45812778088287404,-0.9330740655619815
Unclear,true,Bachelors,Senior IC,United States,2023-03-17,0.9295299343711564,1.0972417447291523
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-22,0.4401317614849217,1.494408374285321
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-05-26,0.24397590878850628,0.052693508996428925
Full-Time,Unclear,Unclear,Senior IC,United States,2023-03-24,0.4376022631939808,-0.9623055294973154
Unclear,Unclear,Bachelors,Unclear Seniority,Austria,2023-03-07,-0.4506166087815457,-0.801437157861885
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-26,0.4376022631939808,0.9383750929066849
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-05-15,0.853143746773787,1.2106407608000296
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-13,0.24397590878850628,-0.3325581216730546
Unclear,Unclear,Unclear,IC,United States,2023-05-26,0.3139426851349468,-1.365191358519093
Full-Time,Unclear,Unclear,Manager,United States,2023-05-09,0.12233765098215377,-0.2531247957618209
Unclear,true,Unclear,Senior IC,United States,2023-02-22,1.0675218546388578,1.0178084188179186
Full-Time,Unclear,Unclear,Senior IC,United States,2023-05-08,0.4376022631939808,0.5929513318490939
Full-Time,true,Unclear,Senior IC,United States,2023-05-17,0.9183892236139644,0.5968117914883798
Full-Time,Unclear,Unclear,Junior IC,United States,2023-04-26,-0.498472432882485,-0.4119914475842883
Full-Time,true,Unclear,Staff IC,United States,2023-04-12,1.38257151477102,1.1687317380492626
Intern,Unclear,Unclear,Intern,United States,2023-05-01,-0.579196344091002,-0.4996858393902903
Full-Time,Unclear,Bachelors,Chief,United States,2023-04-04,1.5375908182330822,1.0511704157006367
Hourly,Unclear,Some High School,Unclear Seniority,United States,2023-05-31,-0.995020064468958,-0.8468094736223817
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-22,-0.07582341830059793,-0.223257865219197
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-26,0.4020596103647615,0.8851547645461583
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-17,-0.9137027807585573,-0.9680247289629242
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-30,-0.9137027807585573,-1.1275268473926816
Full-Time,Unclear,Masters,Staff IC,United States,2023-05-09,0.9266810686788417,0.7461464442014992
Full-Time,true,Bachelors,IC,United States,2023-04-26,0.15066238276157196,-0.05454148098373659
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-02-13,0.24397590878850628,0.10432517083873084
Full-Time,true,Unclear,Unclear Seniority,United States,2023-01-04,0.4191554814381107,-0.42787811276653503
Full-Time,Unclear,Unclear,Senior IC,Netherlands,2023-05-31,-0.4094178495045159,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,Australia,2023-05-12,-0.08407016666299595,-0.3128904301774331
Full-Time,false,Unclear,Unclear Seniority,India,2023-03-27,-0.04944366014009566,0.021730398556230022
Full-Time,Unclear,Unclear,Unclear Seniority,Iceland,2023-03-07,-0.45812778088287404,-0.1339748068949703
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-15,-0.8468437669078466,-0.9623055294973154
Full-Time,Unclear,Unclear,Unclear Seniority,United Kingdom,2023-05-17,-0.8197955388977547,-0.9044780682339373
Part-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-16,-0.9268864555756788,-0.8568180726871971
